DATE                                    TITRE_LIVRE                             TITRE_CHAPITRE                          SOURCE_LIVRE                            
2023-03-18 14:03:02                     blacksmith-of-the-apocalypse            Chapter-567                             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-567                                   BOTAN
2023-03-18 14:03:03                     blacksmith-of-the-apocalypse            Chapter-568                             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-568                                   BOTAN
2023-03-18 14:03:03                     blacksmith-of-the-apocalypse            Chapter-569                             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-569                                   BOTAN
2023-03-18 14:03:04                     blacksmith-of-the-apocalypse            Chapter-570                             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-570                                   BOTAN
2023-03-18 14:03:05                     blacksmith-of-the-apocalypse            Chapter-571                             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-571                                   BOTAN
2023-03-18 14:03:06                     blacksmith-of-the-apocalypse            Chapter-572                             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-572                                   BOTAN
2023-03-18 14:03:06                     blacksmith-of-the-apocalypse            Chapter-573                             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-573                                   BOTAN
2023-03-18 14:03:06                     blacksmith-of-the-apocalypse            Chapter-574                             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-574                                   BOTAN
2023-03-18 14:03:07                     blacksmith-of-the-apocalypse            Chapter-575                             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-575                                   BOTAN
2023-03-18 14:03:07                     blacksmith-of-the-apocalypse            Chapter-576                             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-576                                   BOTAN
2023-03-18 14:03:07                     blacksmith-of-the-apocalypse            Chapter-577                             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-577                                   BOTAN
2023-03-18 14:03:07                     blacksmith-of-the-apocalypse            Chapter-578                             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-578                                   BOTAN
2023-03-18 14:03:08                     blacksmith-of-the-apocalypse            Chapter-579                             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-579                                   BOTAN
2023-03-18 14:03:08                     blacksmith-of-the-apocalypse            Chapter-580                             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-580                                   BOTAN
2023-03-18 14:03:09                     blacksmith-of-the-apocalypse            Chapter-581                             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-581                                   BOTAN
2023-03-18 14:03:09                     blacksmith-of-the-apocalypse            Chapter-582                             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-582                                   BOTAN
2023-03-18 14:03:09                     blacksmith-of-the-apocalypse            Chapter-583                             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-583                                   BOTAN
2023-03-18 14:03:10                     blacksmith-of-the-apocalypse            Chapter-584                             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-584                                   BOTAN
2023-03-18 14:03:10                     blacksmith-of-the-apocalypse            Chapter-585                             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-585                                   BOTAN
2023-03-18 14:03:10                     blacksmith-of-the-apocalypse            Chapter-586                             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-586                                   BOTAN
2023-03-18 14:03:11                     blacksmith-of-the-apocalypse            Chapter-587                             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-587                                   BOTAN
2023-03-18 14:03:11                     blacksmith-of-the-apocalypse            Chapter-588                             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-588                                   BOTAN
2023-03-18 14:03:11                     blacksmith-of-the-apocalypse            Chapter-589:-Karina’s-Input             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-589-karinas-input                                   BOTAN
2023-03-18 14:03:12                     blacksmith-of-the-apocalypse            Chapter-590:-Alniyat                    https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-590-alniyat                                   BOTAN
2023-03-18 14:03:12                     blacksmith-of-the-apocalypse            Chapter-591:-You-dare?!                 https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-591-you-dare                                   BOTAN
2023-03-18 14:03:13                     blacksmith-of-the-apocalypse            Chapter-592:-To-Protect                 https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-592-to-protect                                   BOTAN
2023-03-18 14:03:13                     blacksmith-of-the-apocalypse            Chapter-593:-Laraweg                    https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-593-laraweg                                   BOTAN
2023-03-18 14:03:13                     blacksmith-of-the-apocalypse            Chapter-594:-Piprima                    https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-594-piprima                                   BOTAN
2023-03-18 14:03:14                     blacksmith-of-the-apocalypse            Chapter-595:-Scorpio-Escape             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-595-scorpio-escape                                   BOTAN
2023-03-18 14:03:14                     blacksmith-of-the-apocalypse            Chapter-596:-Somewhere-Else-(17)        https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-596-somewhere-else-17                                   BOTAN
2023-03-18 14:03:14                     blacksmith-of-the-apocalypse            Chapter-597:-Legendary-Set              https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-597-legendary-set                                   BOTAN
2023-03-18 14:03:15                     blacksmith-of-the-apocalypse            Chapter-598                             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-598                                   BOTAN
2023-03-18 14:03:16                     blacksmith-of-the-apocalypse            Chapter-599                             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-599                                   BOTAN
2023-03-18 14:03:17                     blacksmith-of-the-apocalypse            Chapter-600                             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-600                                   BOTAN
2023-03-18 14:03:17                     blacksmith-of-the-apocalypse            Chapter-601                             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-601                                   BOTAN
2023-03-18 14:03:18                     blacksmith-of-the-apocalypse            Chapter-602                             https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-602                                   BOTAN
2023-03-18 14:03:18                     blacksmith-of-the-apocalypse            Chapter-603:-Simon-said                 https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-603-simon-said                                   BOTAN
2023-03-18 14:03:19                     blacksmith-of-the-apocalypse            Chapter-604:-Rise-of-Samhach            https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-604-rise-of-samhach                                   BOTAN
2023-03-18 14:03:19                     blacksmith-of-the-apocalypse            Chapter-605:-Happenings-in-Gamma        https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-605-happenings-in-gamma                                   BOTAN
2023-03-18 14:03:19                     blacksmith-of-the-apocalypse            Chapter-606:-Kick-Off                   https://novelbin.net/n/blacksmith-of-the-apocalypse-nov1488832737/chapter-606-kick-off                                   BOTAN
